,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,labels,cluster
19492,55,14,20,0.61,4,1,6
19493,50,20,2,0.07,1,1,6
19494,100,6,1,0.03,1,0,5
19495,195,1,2,0.06,1,0,5
19496,100,3,86,3.02,1,0,3
19497,185,5,2,0.06,1,0,5
19498,135,1,12,0.37,1,0,2
19499,175,2,27,0.82,1,0,2
19500,345,3,13,0.41,2,0,8
19501,275,2,102,3.14,1,0,3
19502,230,8,4,0.17,1,1,5
19503,85,2,26,0.8,1,1,2
19504,130,3,10,0.39,1,0,5
19505,79,3,43,1.35,1,0,2
19506,110,1,1,0.03,1,1,5
19507,63,1,63,1.91,3,1,4
19508,35,1,117,4.66,4,1,4
19509,100,2,131,3.97,1,1,3
19510,120,1,107,3.25,1,1,3
19512,90,3,53,1.61,1,0,2
19513,350,5,2,0.06,1,0,5
19514,140,28,14,0.42,1,0,6
19515,90,5,10,0.3,3,1,8
19517,110,2,11,0.35,1,0,2
19519,40,2,2,0.06,1,1,5
19520,200,2,3,0.09,1,0,5
19521,60,1,5,0.16,2,1,5
19522,155,4,44,1.71,1,0,2
19523,75,2,1,0.03,2,1,5
19524,47,1,63,1.95,2,1,3
19525,139,2,151,4.64,2,0,3
19526,39,3,33,1.03,4,1,4
19527,79,2,74,2.24,2,1,3
19528,95,1,76,2.44,2,1,3
19529,93,1,209,6.35,1,0,3
19530,71,7,12,0.36,1,1,5
19531,88,2,19,0.62,1,0,2
19532,55,2,39,1.27,1,1,2
19533,115,5,5,0.16,1,0,5
19534,75,5,25,0.78,1,0,2
19535,135,7,7,0.22,1,0,5
19536,209,2,157,4.8,1,0,3
19537,185,2,145,4.59,1,0,3
19539,48,30,3,0.24,1,1,7
19541,78,3,87,2.68,1,1,3
19543,129,3,76,2.32,1,0,3
19544,126,1,188,5.81,1,0,3
19545,229,2,8,0.25,1,0,5
19546,110,3,7,0.22,1,1,5
19547,170,6,3,0.16,1,0,5
19548,55,4,104,3.29,1,1,3
19550,200,5,9,0.29,1,0,5
19552,140,7,1,0.03,1,0,5
19554,210,1,202,6.4,3,0,3
19555,65,1,16,0.5,1,1,2
19556,186,2,109,3.42,1,0,3
19557,100,5,54,1.69,2,0,3
19558,250,4,3,1.07,1,0,2
19559,89,5,1,0.03,1,1,5
19562,180,4,9,0.37,1,0,5
19563,50,4,82,2.52,2,1,3
19564,160,3,12,0.93,1,0,2
19566,145,30,5,0.23,3,0,7
19567,119,2,152,4.68,1,0,3
19568,49,1,12,0.37,1,1,2
19569,300,2,2,0.06,1,0,5
19570,140,2,66,2.05,3,1,3
19572,199,2,116,3.78,2,0,3
19573,125,3,91,2.8,1,0,3
19575,95,2,7,0.23,1,0,5
19576,60,1,92,2.85,1,1,3
19577,249,3,55,1.75,2,0,3
19578,160,30,2,0.09,1,0,7
19579,175,1,22,1.04,1,0,2
19580,40,2,59,1.9,1,1,3
19582,79,5,48,1.64,1,0,2
19583,236,1,23,0.71,1,0,2
19584,120,1,1,0.03,1,1,5
19585,120,3,117,3.6,1,0,3
19586,54,1,132,4.03,1,1,3
19587,56,2,9,0.4,1,1,5
19588,60,1,8,0.25,1,1,5
19589,90,2,73,2.31,1,1,3
19590,260,1,1,0.11,1,0,5
19591,125,2,8,0.26,1,0,5
19592,65,1,5,0.15,1,1,5
19593,120,30,6,0.29,1,0,7
19594,55,5,3,0.09,1,1,5
19595,130,3,7,0.21,1,0,5
19596,96,1,73,2.3,1,1,3
19597,109,1,228,6.97,3,1,3
19598,99,1,220,6.71,3,1,3
19599,55,3,4,0.13,1,1,5
19600,300,1,59,1.83,1,0,3
19602,155,1,1,0.04,1,1,5
19603,133,4,23,0.72,1,0,2
19604,180,3,5,0.15,2,0,5
19605,135,4,9,0.29,1,0,5
19606,179,1,4,0.13,1,1,5
19607,100,3,2,0.06,1,0,5
19608,100,2,17,0.52,1,1,2
19609,45,1,2,0.06,26,1,0
19610,250,4,12,0.37,1,0,2
19612,350,1,19,0.64,4,1,8
19613,95,1,22,0.68,2,1,2
19614,218,2,60,1.85,1,0,3
19615,176,2,80,2.52,2,0,3
19616,89,1,3,0.1,3,1,8
19617,160,3,90,3.17,1,0,3
19618,89,2,2,0.07,1,1,5
19619,79,3,18,0.57,1,0,2
19620,70,3,62,1.94,1,1,3
19622,150,30,3,0.09,1,0,7
19623,63,5,9,0.28,1,1,5
19624,63,2,20,0.62,1,1,2
19625,55,1,5,0.15,2,1,5
19626,90,3,3,0.09,1,1,5
19627,164,2,1,0.03,1,0,5
19628,40,1,117,3.63,1,1,3
19629,250,3,2,0.11,1,0,5
19630,95,5,45,1.4,2,1,2
19631,90,4,61,1.9,2,1,3
19632,111,1,74,2.28,1,1,3
19633,120,2,56,1.82,1,0,3
19634,95,4,20,1.81,1,0,2
19635,175,21,5,0.19,1,0,6
19636,100,7,17,0.54,1,0,2
19637,100,5,11,0.44,1,0,2
19638,49,5,17,0.53,1,1,2
19639,116,1,213,6.55,1,0,3
19640,265,3,2,0.06,1,0,5
19641,333,1,40,1.27,2,1,6
19642,100,3,20,0.66,1,1,2
19644,155,30,1,0.03,96,0,7
19645,65,20,3,0.39,1,1,6
19647,125,5,59,2.03,1,1,3
19648,70,3,12,0.38,1,1,2
19649,59,2,195,6.01,3,1,3
19650,89,1,2,0.1,3,1,8
19651,59,2,171,5.26,3,1,3
19652,150,3,2,0.08,1,0,5
19653,369,3,8,0.25,12,1,0
19654,55,3,1,0.03,1,1,5
19656,45,3,4,0.13,1,1,5
19657,55,2,4,0.13,2,1,5
19658,55,2,12,0.37,2,1,2
19659,196,6,6,0.2,1,0,5
19660,69,2,96,2.93,1,1,3
19661,65,3,49,1.5,1,1,2
19662,100,2,16,0.5,1,1,2
19663,92,1,140,4.29,2,1,3
19664,365,5,77,2.44,1,0,6
19665,136,30,8,0.3,1,0,7
19666,300,10,4,0.53,1,0,6
19667,175,2,6,0.2,1,0,5
19668,80,2,77,2.37,2,1,3
19669,90,7,1,0.05,2,0,5
19670,150,30,13,0.41,1,0,7
19671,119,1,117,3.61,1,1,3
19674,450,5,15,0.49,1,0,8
19675,200,5,1,0.03,1,0,5
19676,99,2,96,2.98,1,0,3
19677,270,1,3,0.1,1,0,5
19678,190,30,4,0.13,96,0,7
19679,205,30,1,0.05,87,0,7
19680,39,16,38,1.21,1,1,6
19681,499,4,69,2.13,1,0,6
19682,275,30,2,0.08,121,0,7
19683,80,2,29,0.9,2,1,2
19684,1500,2,4,0.12,1,0,0
19685,105,2,146,4.52,1,1,3
19687,150,4,11,0.36,1,0,5
19688,70,2,117,3.71,2,1,3
19689,150,6,1,0.03,1,0,5
19690,146,3,98,3.11,1,0,3
19691,99,2,90,2.79,3,1,3
19692,125,7,1,0.03,1,0,5
19693,125,2,89,2.78,1,1,3
19694,182,4,83,2.82,1,0,3
19695,55,2,16,0.52,1,1,2
19696,255,3,16,0.52,1,0,2
19697,160,45,17,0.54,12,0,0
19698,160,45,16,0.52,12,0,0
19699,75,1,2,0.06,1,1,5
19700,125,30,6,0.23,3,0,7
19702,80,1,1,1.0,1,1,2
19703,125,1,59,1.82,1,0,3
19704,54,1,166,5.09,2,1,3
19705,170,2,149,4.6,1,0,3
19706,115,3,143,4.43,1,0,3
19707,65,4,7,0.22,1,1,5
19708,50,4,1,0.03,1,1,5
19710,229,30,3,0.12,87,0,7
19712,139,1,216,6.64,1,0,3
19713,300,3,8,0.26,2,1,8
19714,85,5,5,0.16,1,0,5
19715,139,1,3,0.12,4,1,8
19716,83,30,7,0.22,1,0,7
19718,49,1,153,4.72,2,1,3
19719,120,6,46,1.75,1,0,2
19720,79,2,167,5.14,3,1,3
19721,60,4,6,0.28,1,1,5
19722,175,1,6,0.19,1,1,5
19723,75,5,1,0.05,1,1,5
19724,50,2,13,0.4,1,1,2
19725,80,1,111,3.51,1,1,3
19726,110,7,1,0.03,1,1,5
19728,67,10,14,0.49,1,1,2
19729,70,5,83,2.56,1,0,3
19730,70,1,52,1.61,1,1,2
19731,153,3,64,2.07,1,0,3
19732,350,2,22,0.69,1,0,8
19734,90,7,1,0.07,3,0,5
19735,178,9,22,0.71,1,0,2
19737,369,30,1,0.06,121,0,7
19738,40,1,7,0.23,1,1,5
19739,160,2,127,3.9,1,0,3
19743,99,2,5,0.16,1,1,5
19745,45,4,22,0.68,2,1,2
19746,28,1,117,4.56,4,2,4
19747,159,6,39,1.31,1,0,2
19748,250,5,40,1.32,1,0,2
19749,85,2,37,1.2,1,1,2
19750,160,1,73,2.38,4,0,4
19752,49,1,74,2.42,3,1,3
19753,69,4,153,4.74,2,1,3
19754,200,2,2,2.0,1,0,8
19755,62,5,6,0.19,1,1,5
19756,400,1,17,0.54,2,0,8
19757,80,1,53,2.15,1,1,3
19758,105,3,4,0.12,1,0,5
19759,87,1,9,0.3,3,0,8
19760,99,3,126,3.93,1,0,3
19762,109,4,91,3.31,1,0,3
19763,75,2,8,0.26,1,1,5
19764,175,2,11,0.6,1,0,2
19765,289,2,4,0.13,1,0,5
19766,209,2,23,0.72,2,0,2
19767,75,2,84,2.61,1,0,3
19768,35,2,106,3.26,4,1,4
19769,117,30,1,0.75,91,0,7
19770,80,1,127,6.54,1,0,4
19771,250,15,1,0.35,1,0,6
19772,50,30,4,0.14,2,1,7
19773,70,2,19,0.6,1,1,2
19774,150,3,19,0.59,1,0,2
19775,145,3,2,0.06,1,0,5
19776,221,30,3,0.13,1,0,7
19777,142,1,122,3.8,1,0,3
19778,65,2,52,1.95,1,0,3
19779,110,2,67,2.13,1,0,3
19780,80,6,10,0.31,2,1,5
19781,35,2,44,1.41,4,1,4
19782,150,3,36,1.13,1,0,2
19784,150,1,17,0.6,1,0,2
19785,47,2,7,0.26,1,1,5
19786,85,1,68,2.13,1,0,3
19787,100,2,87,2.78,1,0,3
19788,40,1,43,1.37,2,1,2
19789,85,7,1,0.03,1,0,5
19790,99,2,171,5.3,2,0,3
19791,105,3,54,1.68,2,0,3
19792,33,2,119,3.69,1,1,3
19793,50,2,72,2.35,2,1,3
19794,295,365,15,0.49,1,0,0
19795,72,1,154,4.79,1,1,3
19796,300,7,58,1.79,1,0,6
19797,48,20,24,0.78,1,1,6
19798,55,1,94,2.91,2,1,3
19799,100,2,90,2.95,2,1,3
19800,180,2,5,0.16,1,0,5
19801,300,2,34,1.11,1,0,2
19802,2000,2,3,0.38,6,0,0
19803,1020,1,12,0.39,6,0,0
19804,53,1,59,1.9,1,1,3
19805,160,5,1,0.04,1,0,5
19806,143,2,8,0.26,1,1,5
19807,164,1,141,4.74,5,1,4
19808,164,1,143,4.82,5,1,4
19809,48,2,74,2.38,2,1,3
19811,70,1,209,6.45,1,1,3
19812,159,5,25,0.97,2,0,2
19813,89,5,26,0.8,3,1,2
19814,100,1,131,4.12,1,0,3
19815,60,1,27,0.88,2,1,2
19816,42,4,13,0.41,1,1,2
19817,57,4,17,0.66,2,1,2
19818,43,1,1,0.03,1,1,5
19819,99,2,81,2.51,3,1,3
19820,105,1,38,1.21,1,1,2
19822,65,5,3,0.1,1,1,5
19823,125,30,6,0.19,31,0,7
19824,265,2,16,0.52,1,0,2
19825,100,3,1,0.03,1,1,5
19826,38,2,1,0.03,1,1,5
19827,88,5,7,0.22,1,1,5
19828,60,4,41,1.31,1,1,2
19829,159,2,32,0.99,1,0,2
19830,65,2,42,1.31,2,1,2
19831,700,30,1,0.03,1,1,0
19832,150,4,1,0.03,1,0,5
19833,50,1,4,0.12,1,1,5
19834,70,1,1,0.03,1,1,5
19835,225,15,4,0.13,1,1,5
19836,61,5,25,0.79,2,1,2
19837,120,1,31,1.03,1,1,2
19839,63,4,54,1.71,1,0,3
19840,65,3,72,2.26,1,1,3
19841,25,1,64,2.02,6,2,4
19842,143,30,4,0.22,15,0,7
19843,197,2,47,1.46,1,0,2
19844,89,1,86,2.7,1,1,3
19845,158,4,61,1.92,1,0,3
19846,125,7,12,0.38,1,0,5
19847,250,3,6,0.22,1,0,5
19848,119,6,117,3.65,2,1,3
19849,128,7,71,2.21,1,1,3
19850,169,3,44,1.4,1,0,2
19851,115,3,61,1.94,1,1,3
19852,70,1,19,1.5,1,1,2
19853,115,1,2,0.08,1,1,5
19854,100,3,6,0.19,2,1,5
19855,50,3,91,2.83,4,1,4
19856,200,7,3,0.09,2,0,5
19857,220,10,8,0.27,2,0,5
19858,45,5,30,0.94,2,1,2
19859,203,3,13,0.42,2,0,2
19860,180,7,95,3.01,1,0,3
19861,40,1,1,0.03,1,1,5
19863,130,2,107,3.47,1,0,3
19864,190,10,5,0.16,1,0,5
19865,58,2,6,0.2,1,1,5
19866,150,2,1,0.05,1,0,5
19868,180,4,46,1.48,1,0,2
19869,250,2,53,1.68,1,0,3
19870,150,2,14,0.46,1,0,2
19871,125,30,11,0.38,91,0,7
19872,49,3,7,0.32,1,1,5
19873,40,2,96,2.99,3,1,3
19874,40,1,91,2.82,8,1,4
19875,130,4,32,1.02,1,0,2
19876,900,15,3,0.09,1,1,0
19877,85,3,48,1.51,3,1,3
19878,110,1,8,0.25,1,1,5
19879,119,3,8,0.25,1,1,5
19880,60,1,23,0.73,2,1,2
19881,110,2,26,0.82,1,0,2
19883,50,2,77,2.44,1,1,3
19884,110,5,48,1.52,1,0,2
19885,180,2,146,4.55,1,0,3
19886,75,10,7,0.27,4,1,6
19887,105,4,12,0.39,1,0,2
19888,105,4,21,0.69,1,0,2
19889,300,2,19,0.6,3,0,8
19890,60,5,72,2.35,1,1,3
19891,100,4,78,2.74,1,0,3
19892,120,1,77,2.39,6,1,4
19894,45,1,45,1.47,4,1,4
19895,255,2,65,2.04,1,0,3
19896,40,1,41,1.34,4,1,4
19898,240,30,1,0.48,12,0,7
19899,100,2,2,0.06,1,0,5
19900,110,3,88,2.76,1,0,3
19901,185,3,104,3.28,1,0,3
19902,147,1,42,1.32,1,0,2
19903,65,4,4,0.12,1,1,5
19904,200,2,22,0.81,1,0,2
19905,950,4,19,0.62,1,0,8
19907,200,5,11,0.36,1,1,5
19908,100,4,3,0.1,1,0,5
19910,45,2,36,1.13,1,1,2
19911,75,1,122,3.78,5,1,4
19913,40,2,7,0.22,1,1,5
19914,74,2,21,0.89,1,0,2
19915,100,2,5,0.16,1,0,5
19916,95,3,73,2.39,1,0,3
19917,59,3,8,0.83,1,1,2
19918,180,2,75,2.35,1,0,3
19920,160,3,9,0.28,1,0,5
19921,139,4,2,0.07,1,0,5
19922,19,2,76,2.4,6,2,4
19923,375,2,14,0.73,2,0,8
19924,135,1,45,1.4,1,0,2
19926,169,4,78,2.54,1,0,3
19928,200,4,2,0.07,1,0,5
19929,115,3,3,0.1,1,0,5
19930,45,3,1,0.03,1,0,5
19931,400,4,12,0.38,1,0,8
19932,65,1,47,1.48,6,1,4
19933,39,4,2,0.07,6,1,4
19934,80,2,3,0.28,3,1,8
19935,85,3,97,3.07,2,1,3
19936,150,1,11,0.97,1,1,2
19938,120,5,1,0.05,2,1,5
19939,100,4,4,0.13,1,0,5
19940,75,2,18,0.88,3,1,8
19941,91,1,13,0.55,3,1,8
19942,150,1,2,0.07,1,1,5
19943,46,7,26,0.91,2,1,2
19944,65,3,10,0.93,1,1,2
19945,500,1,5,0.16,1,0,8
19946,45,1,158,4.93,2,1,3
19948,155,2,122,3.96,1,0,3
19949,149,11,8,0.26,1,0,5
19950,60,2,5,0.16,2,1,5
19951,42,7,3,0.1,1,1,5
19952,198,2,23,0.75,13,1,4
19953,45,30,6,0.25,6,1,7
19954,130,4,3,0.1,1,0,5
19955,44,14,38,1.24,2,1,6
19956,250,30,3,0.19,7,0,7
19957,50,30,5,0.16,6,1,7
19958,195,1,39,1.25,1,0,2
19959,45,30,7,0.23,6,1,7
19960,37,3,4,0.13,1,1,5
19961,78,2,46,1.45,5,1,4
19962,80,8,4,0.13,1,0,5
19964,78,2,7,0.23,5,1,8
19965,35,1,4,0.12,1,1,5
19968,33,14,1,0.03,1,1,5
19969,129,2,1,0.03,1,0,5
19970,49,1,17,0.53,1,1,2
19971,103,1,2,0.06,1,1,5
19972,150,2,85,3.33,1,0,3
19973,41,7,9,0.28,1,1,5
19974,76,30,4,0.13,2,1,7
19975,120,3,9,0.31,3,0,8
19976,167,3,3,0.09,1,0,5
19977,95,4,20,0.63,1,0,2
19978,35,1,148,4.63,2,1,3
19979,99,1,8,0.26,1,2,5
19980,150,2,81,2.57,1,0,3
19981,65,20,2,0.34,1,1,6
19982,150,10,3,0.09,1,0,5
19983,76,3,9,0.29,1,0,5
19984,198,2,31,1.19,13,0,4
19986,110,21,6,0.19,1,0,6
19990,265,2,10,0.45,1,0,5
19991,110,3,2,0.06,1,0,5
19992,70,2,106,3.59,2,1,3
19993,220,5,1,0.03,1,0,5
19994,80,3,6,0.24,1,0,5
19995,55,3,12,0.37,1,1,2
19996,115,30,4,0.12,1,0,7
19997,265,2,113,3.55,1,0,3
19998,228,4,16,0.51,1,0,2
19999,50,1,2,0.06,2,1,5
20000,280,2,53,2.29,2,0,3
20001,75,3,9,0.28,2,1,5
20002,120,5,1,0.16,1,0,5
20003,250,2,2,0.07,1,0,5
20005,70,4,1,0.16,1,1,5
20006,135,2,113,3.58,1,0,3
20007,110,1,188,5.87,1,1,3
20008,149,1,120,3.75,1,0,3
20009,22,1,20,1.28,2,2,2
20010,49,2,18,0.59,2,1,2
20011,899,2,2,0.06,12,1,0
20012,40,5,4,0.22,1,1,5
20013,70,2,62,1.94,1,0,3
20014,340,3,12,0.4,1,0,8
20015,75,2,14,0.7,1,0,2
20017,90,1,6,0.19,1,1,5
20019,49,20,85,2.74,1,1,6
20020,95,2,62,1.96,1,1,3
20021,155,21,9,0.28,1,0,6
20022,40,4,17,0.53,1,2,2
20023,47,1,5,0.74,1,1,2
20025,700,10,15,1.27,1,0,6
20026,109,1,3,0.18,3,1,8
20027,198,2,27,0.88,13,0,4
20028,149,2,8,0.25,1,0,5
20029,101,17,9,0.28,1,0,6
20030,150,3,1,0.03,1,0,5
20031,135,3,3,0.1,1,0,5
20033,80,4,19,0.6,1,1,2
20034,84,4,88,2.88,1,0,3
20035,99,2,13,1.71,2,0,2
20036,100,2,2,0.09,3,1,8
20037,50,1,23,0.74,2,2,2
20038,175,30,4,0.14,10,0,7
20039,60,3,1,0.03,1,1,5
20040,170,2,2,0.06,1,0,5
20041,170,2,213,6.9,3,0,3
20042,75,1,3,0.09,1,0,5
20044,130,2,3,0.1,1,0,5
20045,88,7,3,0.1,1,1,5
20046,110,1,16,0.5,1,1,2
20047,200,2,3,0.09,1,1,5
20049,100,5,39,1.28,1,0,2
20050,190,2,23,0.73,1,0,2
20051,86,2,78,2.55,1,0,3
20052,75,3,3,0.11,1,1,5
20054,145,2,4,0.13,1,0,5
20055,75,1,3,0.32,1,1,5
20056,200,2,3,0.09,4,1,8
20057,86,4,2,0.06,1,0,5
20058,160,1,41,1.56,1,0,2
20059,59,3,11,0.46,5,1,8
20060,280,5,1,0.03,1,0,5
20061,89,14,14,0.57,1,0,6
20063,100,4,8,0.29,3,0,8
20064,75,4,5,0.16,1,0,5
20065,100,2,1,0.03,1,0,5
20066,95,4,1,0.03,1,1,5
20067,50,3,7,0.31,1,1,5
20068,599,2,3,0.33,1,0,8
20069,44,4,8,0.27,1,1,5
20070,80,8,3,0.1,1,1,5
20071,65,5,7,0.26,1,1,5
20072,98,2,27,0.96,1,0,2
20073,131,2,15,0.49,1,0,2
20075,70,10,17,0.61,1,1,2
20076,35,3,2,0.07,1,1,5
20077,200,31,2,0.17,11,0,7
20078,34,4,51,1.69,8,1,4
20079,100,2,48,1.57,1,0,2
20080,85,3,30,1.15,1,1,2
20081,120,1,9,0.28,1,0,5
20082,37,30,10,0.33,2,1,7
20083,34,2,94,3.14,2,1,3
20084,175,30,1,0.04,91,0,7
20085,150,2,13,0.41,1,0,2
20086,48,1,54,1.72,2,1,3
20087,73,1,10,0.36,3,1,8
20088,85,7,14,0.51,1,1,2
20089,69,1,32,1.14,3,1,4
20090,170,1,36,1.14,1,0,2
20091,66,1,24,0.8,3,1,2
20092,200,2,1,0.03,3,0,8
20093,799,3,1,0.03,12,1,0
20094,1599,3,2,0.08,12,1,0
20095,34,4,39,1.39,8,1,4
20097,69,3,47,1.5,1,1,2
20098,73,2,4,0.16,1,0,5
20100,150,5,3,0.1,1,0,5
20101,33,4,18,0.83,7,1,4
20102,32,4,30,1.2,7,1,4
20103,35,4,10,0.34,7,1,4
20104,649,3,1,0.03,12,1,0
20105,32,4,23,0.87,7,1,4
20106,85,2,57,1.86,2,1,3
20107,699,3,1,0.03,12,1,0
20108,799,3,1,0.03,12,1,0
20109,290,6,3,0.1,1,0,5
20110,145,3,43,1.36,1,0,2
20111,199,5,53,1.67,1,0,2
20112,200,4,31,1.31,1,0,2
20113,181,1,158,5.08,1,0,3
20114,75,5,1,0.05,1,1,5
20115,130,4,1,0.03,1,0,5
20116,125,1,16,0.52,1,0,2
20118,250,2,10,0.33,1,0,5
20119,175,1,8,0.29,1,0,5
20120,59,20,7,0.27,3,1,6
20121,180,4,63,2.02,1,0,3
20123,40,2,4,0.13,2,2,5
20124,156,5,4,0.13,1,0,5
20125,500,2,4,0.13,1,0,8
20126,65,2,55,5.54,1,1,3
20127,68,150,4,0.25,19,0,0
20128,60,14,1,0.04,1,1,5
20129,150,7,4,0.3,1,0,5
20130,265,31,33,1.2,1,0,6
20131,279,5,3,0.1,1,0,5
20132,105,1,12,0.39,1,1,2
20133,110,2,60,1.92,1,0,3
20134,130,4,10,0.33,1,0,5
20135,500,2,1,0.03,1,0,8
20136,34,3,24,0.78,3,1,2
20137,75,2,55,1.95,1,1,3
20138,49,3,1,0.04,2,1,5
20139,65,3,22,0.7,1,1,2
20140,65,3,8,0.26,2,1,5
20141,300,7,2,0.09,1,0,5
20142,100,3,38,1.21,1,1,2
20143,55,1,1,0.03,1,1,5
20144,70,2,16,0.87,1,1,2
20145,49,5,16,0.53,1,1,2
20146,50,30,11,0.36,4,1,7
20147,158,30,7,0.26,3,0,7
20149,120,3,1,0.03,1,1,5
20150,44,2,45,1.43,1,1,2
20151,150,4,19,0.62,1,0,2
20152,209,2,7,0.23,1,0,5
20153,200,5,1,0.06,1,0,5
20154,30,3,1,0.03,1,1,5
20155,80,2,10,0.32,1,1,5
20156,135,7,1,0.03,1,1,5
20157,250,3,54,1.72,1,0,3
20158,100,29,4,0.18,2,1,7
20159,50,4,28,0.95,1,1,2
20160,110,2,137,4.37,1,1,3
20161,30,1,106,3.36,8,1,4
20162,160,2,11,0.35,1,0,2
20163,295,5,36,1.4,1,0,2
20164,699,3,2,0.06,12,1,0
20165,60,2,7,0.23,5,1,8
20166,45,5,30,0.98,2,1,2
20167,29,2,97,3.07,5,1,4
20168,80,1,11,0.6,1,1,2
20169,265,3,111,3.53,1,0,3
20170,225,5,6,0.38,1,0,5
20171,210,2,4,0.13,2,0,5
20172,220,5,46,1.81,1,0,2
20173,68,2,1,0.07,2,1,5
20174,135,3,5,0.2,1,0,5
20175,130,2,133,4.21,2,0,3
20179,400,2,3,0.1,4,0,8
20180,200,4,71,2.3,1,0,3
20181,76,30,7,0.27,3,0,7
20182,200,2,9,0.29,1,0,5
20183,25,30,10,0.32,4,2,7
20185,799,2,1,0.03,12,1,0
20186,45,3,31,1.01,1,1,2
20188,176,3,123,3.9,3,1,3
20189,85,6,7,0.23,2,1,5
20190,21,5,4,0.15,1,1,5
20191,129,2,73,2.34,1,0,3
20194,113,3,131,4.21,3,1,3
20195,199,3,1,0.03,1,0,5
20196,86,2,86,2.76,1,0,3
20197,95,2,9,0.29,1,0,5
20198,100,2,14,0.46,1,1,2
20199,199,3,3,0.1,1,0,5
20200,146,3,104,3.31,3,1,3
20201,150,4,73,2.33,1,0,3
20202,98,2,76,2.42,1,1,3
20203,25,2,50,1.65,1,0,2
20204,130,2,51,1.76,1,0,3
20205,200,2,3,0.1,1,0,5
20206,94,1,18,0.6,3,0,8
20207,150,5,8,0.26,1,0,5
20208,85,4,4,0.13,2,1,5
20209,110,1,77,2.51,2,1,3
20210,60,1,124,3.94,1,0,3
20211,48,30,7,0.26,10,1,7
20212,110,1,1,0.03,1,1,5
20213,60,2,37,1.18,1,1,2
20214,72,1,15,3.13,1,0,3
20215,120,4,22,0.71,1,0,2
20216,58,4,131,4.17,2,1,3
20217,150,3,2,0.08,1,0,5
20218,40,2,20,0.64,1,1,2
20219,1200,1,36,1.64,1,0,0
20220,89,30,11,0.4,16,0,7
20221,55,4,3,0.1,1,1,5
20222,150,5,2,0.07,2,0,5
20223,99,1,230,7.28,3,1,3
20224,38,1,69,2.19,4,1,4
20225,500,3,21,0.73,1,0,8
20226,142,30,9,0.3,91,0,7
20227,114,1,40,1.28,3,1,3
20228,175,2,21,0.81,1,0,2
20229,350,2,5,0.16,1,0,5
20230,60,5,1,0.03,1,1,5
20233,100,2,4,0.13,1,1,5
20234,60,3,21,0.72,1,1,2
20236,85,3,16,0.51,1,1,2
20237,36,7,8,0.26,1,1,5
20238,150,1,56,1.79,1,1,3
20239,330,2,124,3.94,1,0,3
20240,54,1,18,0.61,8,1,4
20242,53,1,18,0.63,8,1,4
20243,175,2,44,1.43,1,0,2
20244,48,1,10,0.71,8,1,4
20245,39,3,23,0.82,8,1,4
20246,70,1,8,0.26,1,1,5
20247,29,60,13,0.42,4,1,6
20248,120,20,4,0.13,1,0,6
20249,125,3,42,1.85,3,0,3
20250,100,4,62,2.1,1,0,3
20251,79,3,73,2.79,4,1,4
20252,70,20,3,0.15,4,1,6
20253,95,3,14,0.46,2,1,2
20254,77,2,51,3.1,1,0,3
20255,75,1,3,0.1,1,1,5
20257,80,2,152,5.01,1,1,3
20258,120,2,78,2.55,3,0,3
20259,175,2,71,2.35,1,0,3
20261,114,1,2,0.09,2,1,5
20262,93,2,34,1.11,1,1,2
20264,199,30,16,0.57,1,0,6
20267,58,1,1,0.03,1,1,5
20268,185,8,2,0.07,1,0,5
20269,90,3,7,0.22,3,1,8
20270,50,1,5,0.16,1,1,5
20271,189,2,1,0.03,1,0,5
20272,50,5,5,0.17,1,1,5
20273,240,3,4,0.17,1,0,5
20274,131,2,20,0.73,2,0,2
20275,80,1,1,0.03,1,1,5
20276,225,10,14,0.52,1,0,2
20277,139,30,2,0.07,31,0,7
20278,109,1,5,0.17,4,1,8
20279,165,2,32,1.03,1,0,2
20280,45,2,1,0.03,1,1,5
20281,50,1,35,1.14,1,1,2
20282,90,30,5,0.16,1,0,7
20283,55,3,6,0.22,3,1,8
20284,130,5,1,0.03,1,0,5
20286,150,2,34,1.11,1,0,2
20287,75,2,45,1.44,3,1,4
20288,30,15,31,0.99,2,1,6
20289,150,1,179,5.69,1,0,3
20290,75,1,50,1.59,2,1,3
20292,110,7,1,0.05,1,0,5
20293,64,1,87,2.82,1,1,3
20294,135,2,29,0.93,1,0,2
20295,55,1,8,0.26,2,1,5
20296,165,1,3,0.12,1,0,5
20297,132,1,14,0.51,3,1,8
20300,169,1,34,1.09,8,1,4
20303,77,3,30,0.98,1,1,2
20304,200,1,26,0.95,2,0,2
20305,85,2,68,2.22,1,1,3
20306,400,3,17,1.16,1,0,8
20307,200,1,12,8.18,1,0,8
20309,80,3,110,3.48,1,1,3
20311,108,3,3,0.1,1,0,5
20312,75,2,3,0.1,1,1,5
20313,91,2,2,0.06,1,0,5
20314,51,4,29,0.97,1,0,2
20315,60,1,305,9.83,2,1,4
20316,120,14,1,0.03,1,0,5
20317,110,30,1,0.03,1,0,7
20318,149,2,9,0.29,1,0,5
20319,160,7,1,0.03,1,0,5
20320,90,7,2,0.07,1,0,5
20321,250,3,64,2.15,1,0,3
20322,74,27,1,0.03,1,0,7
20323,230,31,2,0.06,1,0,7
20324,90,1,2,0.09,2,1,5
20325,200,3,6,0.2,1,0,5
